OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,1035.674397,1.395184479,10/23/21 0:00,66,Point_generic,42.37922782,-72.47124043,708184.081,4694980.506,59.527,88.324,19307,3.9,1.9,Postprocessed Code,Point_generic,21
-1,2,1038.975477,-0.502613382,10/23/21 0:00,67,Point_generic,42.37923347,-72.47119499,708187.803,4694981.246,61.501,90.298,81461,3.2,1.5,Postprocessed Code,Point_generic,21
-1,2,1038.572474,1.964138833,10/23/21 0:00,68,Point_generic,42.37924841,-72.47121776,708185.879,4694982.849,53.539,82.337,19307,3.9,1.7,Postprocessed Code,Point_generic,21
-1,2,1036.352826,1.333121132,10/23/21 0:00,69,Point_generic,42.37923128,-72.47123361,708184.631,4694980.908,59.144,87.941,19284,2.7,1.4,Postprocessed Code,Point_generic,20
-1,2,1036.691024,-0.557814421,10/23/21 0:00,70,Point_generic,42.37922012,-72.47121579,708186.135,4694979.713,58.733,87.53,81478,6.8,2.3,Postprocessed Code,Point_generic,21
-1,2,1020.5089,-1.756721906,10/23/21 0:00,71,Point_generic,42.37912149,-72.47136337,708174.311,4694968.398,56.173,84.971,19247,2.9,1.6,L1L2  Postprocessed Carrier Float,Point_generic,21
-1,2,1018.911661,0.549335226,10/23/21 0:00,72,Point_generic,42.37913078,-72.471395,708171.676,4694969.352,55.803,84.601,19261,6.7,2.2,L1  Postprocessed Carrier Float,Point_generic,21
-1,2,1020.243728,-0.757173323,10/23/21 0:00,73,Point_generic,42.37912767,-72.47137274,708173.519,4694969.061,55.561,84.358,19247,5,2.8,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,1018.22153,1.333340879,10/23/21 0:00,74,Point_generic,42.37913319,-72.47140725,708170.659,4694969.59,55.694,84.491,19261,4.4,2.1,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,1015.271887,1.89370316,10/23/21 0:00,75,Point_generic,42.37912224,-72.47144107,708167.911,4694968.291,56.27,85.068,19228,6.5,2.1,L1L2  Postprocessed Carrier Float,Point_generic,21
-1,2,1012.12805,3.550527797,10/23/21 0:00,76,Point_generic,42.37911847,-72.47148357,708164.424,4694967.768,57.321,86.118,81442,4.6,1.7,L1L2  Postprocessed Carrier Float,Point_generic,94
-1,2,1013.084115,2.248707457,10/23/21 0:00,77,Point_generic,42.37911368,-72.47146507,708165.964,4694967.281,56.973,85.771,81425,6,2.1,L1L2  Postprocessed Carrier Float,Point_generic,21
-1,2,1012.420203,1.207979923,10/23/21 0:00,78,Point_generic,42.37910257,-72.47146456,708166.042,4694966.049,56.826,85.624,19329,4.2,2.3,L1L2  Postprocessed Carrier Float,Point_generic,21
-1,2,1009.73109,3.2611613,10/23/21 0:00,79,Point_generic,42.37910435,-72.47150521,708162.69,4694966.148,55.977,84.775,81454,4.6,1.6,Postprocessed Code,Point_generic,20
-1,2,1009.869722,3.45810546,10/23/21 0:00,80,Point_generic,42.37910653,-72.47150512,708162.689,4694966.389,58.729,87.526,19280,2.9,1.7,Postprocessed Code,Point_generic,23
-1,2,1006.67262,4.639399217,10/23/21 0:00,81,Point_generic,42.37910065,-72.47154393,708159.514,4694965.641,56.215,85.013,81414,5.7,2.1,L1L2  Postprocessed Carrier Float,Point_generic,20
-1,2,1006.256166,3.244242826,10/23/21 0:00,82,Point_generic,42.37908799,-72.47153937,708159.931,4694964.246,56.172,84.97,19218,5.7,2.1,Postprocessed Carrier Fixed,Point_generic,20
-1,2,1006.198506,2.193737782,10/23/21 0:00,83,Point_generic,42.37907965,-72.47153329,708160.459,4694963.336,56.042,84.84,19310,3.6,1.4,Postprocessed Carrier Fixed,Point_generic,21
-1,2,1007.732708,1.243565334,10/23/21 0:00,84,Point_generic,42.3790796,-72.47151138,708162.263,4694963.383,56.858,85.656,19347,3.5,2.1,L1  Postprocessed Carrier Float,Point_generic,21
-1,2,1007.814109,-0.750863598,10/23/21 0:00,85,Point_generic,42.37906468,-72.47149787,708163.425,4694961.76,56.184,84.982,19239,4.5,2.2,Postprocessed Carrier Fixed,Point_generic,22
-1,2,1003.346108,3.540418816,10/23/21 0:00,86,Point_generic,42.37908012,-72.47156828,708157.577,4694963.301,56.424,85.221,81437,3.8,1.6,Postprocessed Carrier Fixed,Point_generic,20
-1,2,1002.469285,1.325677936,10/23/21 0:00,87,Point_generic,42.37905871,-72.47156661,708157.785,4694960.928,56.095,84.893,19248,3,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,1000.0968,-0.225890845,10/23/21 0:00,88,Point_generic,42.37903705,-72.4715848,708156.359,4694958.478,56.169,84.967,21504,3,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,999.6526736,2.278439389,10/23/21 0:00,89,Point_generic,42.3790558,-72.4716025,708154.84,4694960.518,56.257,85.055,19209,3,1.3,Postprocessed Carrier Fixed,Point_generic,20
-1,2,999.0749862,4.958194042,10/23/21 0:00,90,Point_generic,42.3790755,-72.47162256,708153.123,4694962.655,56.401,85.199,19231,3,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,997.7545061,4.610953632,10/23/21 0:00,91,Point_generic,42.37906765,-72.47163533,708152.098,4694961.753,56.333,85.131,21502,2.8,1.1,Postprocessed Carrier Fixed,Point_generic,22
-1,2,996.560343,3.432160141,10/23/21 0:00,92,Point_generic,42.37905456,-72.47164062,708151.706,4694960.286,56.134,84.932,19309,3,1.3,Postprocessed Carrier Fixed,Point_generic,20
-1,2,995.2674012,4.325395516,10/23/21 0:00,93,Point_generic,42.3790577,-72.47165921,708150.164,4694960.589,56.032,84.83,19352,3,1.3,Postprocessed Carrier Fixed,Point_generic,21
-1,2,997.0885699,0.706890752,10/23/21 0:00,94,Point_generic,42.37903356,-72.47162236,708153.278,4694957.998,56.049,84.847,19221,3.6,1.6,Postprocessed Carrier Fixed,Point_generic,22
